Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Include Buy Now option""))",Chrome 110.0.0.0,,,2023-02-11 18:50:15,2023-02-11 18:50:15,0.152s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Include Buy Now option""))",Chrome 110.0.0.0,,,2023-02-11 18:50:15,2023-02-11 18:50:15,0.127s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Private_Listing""))",Chrome 110.0.0.0,,,2023-02-11 18:50:15,2023-02-11 18:50:15,0.166s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Private_Listing""))",Chrome 110.0.0.0,,,2023-02-11 18:50:15,2023-02-11 18:50:16,0.131s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Method""))",Chrome 110.0.0.0,,,2023-02-11 18:50:16,2023-02-11 18:50:16,0.184s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Sell_to_the_highest_bidder""))",Chrome 110.0.0.0,,,2023-02-11 18:50:16,2023-02-11 18:50:16,0.138s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_timed-auction-duration""))",Chrome 110.0.0.0,,,2023-02-11 18:50:16,2023-02-11 18:50:16,0.219s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_dateRange""))",Chrome 110.0.0.0,,,2023-02-11 18:50:16,2023-02-11 18:50:16,0.166s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Date Range_7 days""))",Chrome 110.0.0.0,,,2023-02-11 18:50:16,2023-02-11 18:50:16,0.178s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Confirm_Duration""))",Chrome 110.0.0.0,,,2023-02-11 18:50:16,2023-02-11 18:50:17,0.183s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/1.MKP/Sell/button_Place on market""), 5)",Chrome 110.0.0.0,,,2023-02-11 18:50:17,2023-02-11 18:50:17,0.122s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Place on market""))",Chrome 110.0.0.0,,,2023-02-11 18:50:17,2023-02-11 18:50:17,0.218s,PASSED
switchToWindowIndex(1),Chrome 110.0.0.0,,,2023-02-11 18:50:17,2023-02-11 18:50:17,0.031s,PASSED
"click(findTestObject(""1.MKP/Sell/button_Cancel""))",Chrome 110.0.0.0,,,2023-02-11 18:50:17,2023-02-11 18:50:18,0.962s,PASSED
switchToWindowIndex(0),Chrome 110.0.0.0,,,2023-02-11 18:50:18,2023-02-11 18:50:18,0.039s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-02-11 18:50:18,2023-02-11 18:50:19,0.805s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-02-11 18:50:19,2023-02-11 18:50:19,0.000s,PASSED
,,,,,,,
Test Cases/1.MKP/Sell/Timed Auction/Sell_Timed Auction_Cancel_Set Full,Chrome 110.0.0.0,,,2023-02-11 18:50:19,2023-02-11 18:50:35,16.308s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-02-11 18:50:19,2023-02-11 18:50:19,0.000s,PASSED
"callTestCase(findTestCase(""1.MKP/BeforeTest/OpenChromeProfiles""), [:], STOP_ON_FAILURE)",Chrome 110.0.0.0,,,2023-02-11 18:50:19,2023-02-11 18:50:22,3.233s,PASSED
navigateToUrl(MKP_url),Chrome 110.0.0.0,,,2023-02-11 18:50:22,2023-02-11 18:50:28,5.226s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/1.MKP/Sell/img_header_profile_avatar""), 5)",Chrome 110.0.0.0,,,2023-02-11 18:50:28,2023-02-11 18:50:28,0.128s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/img_header_profile_avatar""))",Chrome 110.0.0.0,,,2023-02-11 18:50:28,2023-02-11 18:50:28,0.191s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_My Profile""))",Chrome 110.0.0.0,,,2023-02-11 18:50:28,2023-02-11 18:50:28,0.134s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Owned""))",Chrome 110.0.0.0,,,2023-02-11 18:50:28,2023-02-11 18:50:28,0.336s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Sell""))",Chrome 110.0.0.0,,,2023-02-11 18:50:28,2023-02-11 18:50:29,0.368s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Timed Auction""))",Chrome 110.0.0.0,,,2023-02-11 18:50:29,2023-02-11 18:50:30,0.926s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Method""))",Chrome 110.0.0.0,,,2023-02-11 18:50:30,2023-02-11 18:50:30,0.164s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Sell_to_the_highest_bidder""))",Chrome 110.0.0.0,,,2023-02-11 18:50:30,2023-02-11 18:50:30,0.121s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_timed-auction-duration""))",Chrome 110.0.0.0,,,2023-02-11 18:50:30,2023-02-11 18:50:30,0.228s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_dateRange""))",Chrome 110.0.0.0,,,2023-02-11 18:50:30,2023-02-11 18:50:30,0.163s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Date Range_24 hours""))",Chrome 110.0.0.0,,,2023-02-11 18:50:30,2023-02-11 18:50:30,0.159s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Confirm_Duration""))",Chrome 110.0.0.0,,,2023-02-11 18:50:30,2023-02-11 18:50:31,0.154s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_minimum-bid-increment""))",Chrome 110.0.0.0,,,2023-02-11 18:50:31,2023-02-11 18:50:31,0.163s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Bid Increment_5""))",Chrome 110.0.0.0,,,2023-02-11 18:50:31,2023-02-11 18:50:31,0.128s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_start-price-token""))",Chrome 110.0.0.0,,,2023-02-11 18:50:31,2023-02-11 18:50:31,0.126s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Token_0""))",Chrome 110.0.0.0,,,2023-02-11 18:50:31,2023-02-11 18:50:31,0.123s,PASSED
"setText(findTestObject(""Object Repository/1.MKP/Sell/input_price-amount""), priceToSell)",Chrome 110.0.0.0,,,2023-02-11 18:50:31,2023-02-11 18:50:31,0.255s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Include Buy Now option""))",Chrome 110.0.0.0,,,2023-02-11 18:50:31,2023-02-11 18:50:32,0.173s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_buy-now-token""))",Chrome 110.0.0.0,,,2023-02-11 18:50:32,2023-02-11 18:50:32,0.114s,PASSED
"setText(findTestObject(""Object Repository/1.MKP/Sell/input_buy-now-amount""), priceToBuyNow)",Chrome 110.0.0.0,,,2023-02-11 18:50:32,2023-02-11 18:50:32,0.311s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Private_listing""))",Chrome 110.0.0.0,,,2023-02-11 18:50:32,2023-02-11 18:50:32,0.146s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Manage member""))",Chrome 110.0.0.0,,,2023-02-11 18:50:32,2023-02-11 18:50:32,0.158s,PASSED
"setText(findTestObject(""Object Repository/1.MKP/Sell/input_Wallet Address or Username""), ""lamldt"")",Chrome 110.0.0.0,,,2023-02-11 18:50:32,2023-02-11 18:50:33,0.310s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Add member""))",Chrome 110.0.0.0,,,2023-02-11 18:50:33,2023-02-11 18:50:33,0.152s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Done""))",Chrome 110.0.0.0,,,2023-02-11 18:50:33,2023-02-11 18:50:33,0.189s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/1.MKP/Sell/button_Place on market""), 5)",Chrome 110.0.0.0,,,2023-02-11 18:50:33,2023-02-11 18:50:33,0.125s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Place on market""))",Chrome 110.0.0.0,,,2023-02-11 18:50:33,2023-02-11 18:50:33,0.206s,PASSED
switchToWindowIndex(1),Chrome 110.0.0.0,,,2023-02-11 18:50:33,2023-02-11 18:50:33,0.029s,PASSED
"click(findTestObject(""1.MKP/Sell/button_Cancel""))",Chrome 110.0.0.0,,,2023-02-11 18:50:33,2023-02-11 18:50:34,0.938s,PASSED
switchToWindowIndex(0),Chrome 110.0.0.0,,,2023-02-11 18:50:34,2023-02-11 18:50:34,0.035s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-02-11 18:50:34,2023-02-11 18:50:35,0.815s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-02-11 18:50:35,2023-02-11 18:50:35,0.000s,PASSED
